:ID,latitude:double,postcode,longitude:double,address,:LABEL
10152,53.515748,M27 6ED,-2.33412,99 Townsend Road,Location
10153,53.510157,M27 4AQ,-2.334212,159 Bingham Street,Location
10154,53.511571,M27 4BP,-2.33638,72 Clarendon Road,Location
10155,53.52999,M27 6WA,-2.348187,95 The Boundary,Location
10156,53.533084,M27 6HL,-2.350551,170 Woodlea Chase,Location
10157,53.532219,M27 6WP,-2.348477,5 Clifton House Road,Location
10158,53.52517,M27 6PE,-2.336382,99 Manchester Road,Location
10159,53.523358,M27 8HZ,-2.325341,70 Castle Way,Location
10160,53.523765,M27 8EZ,-2.334395,34 Broadhurst Avenue,Location
10161,53.529374,M27 6PH,-2.340503,145 Weston Avenue,Location
10162,53.529092,M27 6PR,-2.341919,80 Solway Close,Location
10163,53.517,M27 6BF,-2.336468,28 Stratton Road,Location
10164,53.514963,M27 6AJ,-2.344595,20 Elm Street,Location
10165,53.513569,M27 6AZ,-2.341764,188 Chorley Road,Location
10166,53.514246,M27 6AR,-2.340925,169 Deacon Avenue,Location
10167,53.514599,M27 6GF,-2.339993,190 Westover Street,Location
10168,53.516846,M27 6DG,-2.336723,130 Dudley Road,Location
10169,53.51745,M27 9TH,-2.345626,161 Cemetery Road,Location
10170,53.518422,M27 9TQ,-2.341999,140 Brierley Road East,Location
10171,53.517963,M27 9TS,-2.342161,164 Bancroft Road,Location
10172,53.520741,M27 6HB,-2.33882,174 Hinchley Way,Location
10173,53.518945,M27 9UB,-2.34137,47 Hodson Road,Location
10174,53.518165,M27 9QJ,-2.359115,139 Manchester Road,Location
10175,53.521621,M27 9UN,-2.354619,143 Moss Bank Grove,Location
10176,53.518453,M27 9QW,-2.359117,197 Tamarin Close,Location
10177,53.522152,M27 9UY,-2.351396,163 Moss Bank Road,Location
10178,53.519281,M27 9QN,-2.364569,115 Larch Grove,Location
10179,53.521523,M27 6GD,-2.33578,126 Newtown Close,Location
10180,53.523731,M27 6PF,-2.336913,36 Wroe Street,Location
10181,53.519409,M27 6EU,-2.336457,155 Rutland Avenue,Location
10182,53.521389,M27 6NX,-2.335613,103 Berry Street,Location
10183,53.523119,M27 6PY,-2.337105,1 Wyndham Avenue,Location
10184,53.519575,M27 6FW,-2.33501,68 Grosvenor Street,Location
10185,53.518858,M27 6FP,-2.33425,74 Dumbell Street,Location
10186,53.519084,M27 6EL,-2.333815,98 Hall Street,Location
10187,53.519696,M27 6FG,-2.339717,17 Dorset Street,Location
10188,53.519298,M27 6EF,-2.340483,183 Mossfield Road,Location
10189,53.519852,M27 6FQ,-2.338723,157 Brindley Street,Location
10190,53.521806,M27 6GE,-2.337486,2 Rosehill Road,Location
10191,53.519362,M27 6FR,-2.336984,129 Pott Street,Location
10192,53.5172,M27 6BU,-2.335565,185 Emmerson Street,Location
10193,53.519982,M27 6EJ,-2.337034,58 Carlisle Street,Location
10194,53.522485,M28 3HW,-2.380675,86 Oakwood Avenue,Location
10195,53.523171,M28 3YN,-2.382627,93 Manchester Road,Location
10196,53.521209,M28 3FQ,-2.383258,31 Spring Clough Avenue,Location
10197,53.521557,M28 3AG,-2.39771,16 Memorial Road,Location
10198,53.521525,M28 3XN,-2.393879,76 Sandwich Street,Location
10199,53.520805,M28 3DQ,-2.396828,13 Rushton Street,Location
10200,53.52001,M28 3EQ,-2.398012,180 Stanley Road,Location
10201,53.519718,M28 7BQ,-2.396652,93 A575,Location
10202,53.518856,M28 7DB,-2.396433,50 Royle Street,Location
10203,53.521404,M28 3DP,-2.392596,151 Chilham Road,Location
10204,53.521693,M28 3DG,-2.39471,142 Atkin Street,Location
10205,53.514892,M28 7GG,-2.401765,97 Bedford Avenue,Location
10206,53.515979,M28 7UR,-2.407476,130 Endsley Avenue,Location
10207,53.516361,M28 7JL,-2.384315,3 Kirkstone Avenue,Location
10208,53.516683,M28 7EG,-2.387605,14 Reedmace Close,Location
10209,53.51546,M28 7JE,-2.385106,140 Rydal Crescent,Location
10210,53.517649,M28 7JJ,-2.383452,61 Tarn Grove,Location
10211,53.518011,M28 7EP,-2.385461,29 Shap Crescent,Location
10212,53.51457,M28 7JP,-2.384947,159 Meremanor,Location
10213,53.518029,M28 7EQ,-2.388221,35 Poplar Road,Location
10214,53.512503,M28 7HA,-2.398651,101 Valdene Drive,Location
10215,53.51408,M28 7EU,-2.391849,126 Mesne Lea Road,Location
10216,53.513387,M28 7ES,-2.39231,157 Norwood Close,Location
10217,53.51365,M28 7EX,-2.394243,105 Edge Fold Crescent,Location
10218,53.51247,M28 7FD,-2.395016,47 Kingsway,Location
10219,53.515179,M28 7GE,-2.396866,190 Edge Fold Road,Location
10220,53.513645,M28 7ET,-2.390292,88 Cranleigh Drive,Location
10221,53.516928,M28 7FQ,-2.395239,164 Parkside Avenue,Location
10222,53.514813,M28 7DQ,-2.393319,101 Arthur Street,Location
10223,53.520213,M28 3FG,-2.401921,1 Newhart Grove,Location
10224,53.521977,M28 0GB,-2.403989,178 Kiveton Close,Location
10225,53.523493,M28 0SF,-2.404787,159 Tynesbank,Location
10226,53.522362,M28 3JB,-2.399181,1 Longley Road,Location
10227,53.525047,M28 0AS,-2.407653,76 Mere Bank Close,Location
10228,53.523757,M28 0SP,-2.40651,63 West Avenue,Location
10229,53.525369,M38 9AJ,-2.405544,153 Manchester Road East,Location
10230,53.523949,M28 3JH,-2.400312,50 High Street,Location
10231,53.522448,M28 3BL,-2.397417,137 St Pauls Court,Location
10232,53.522743,M28 3ED,-2.400617,102 Athens Drive,Location
10233,53.523019,M28 0GG,-2.404014,147 Bickershaw Drive,Location
10234,53.521746,M28 0GD,-2.403082,25 Kinsley Drive,Location
10235,53.511349,M27 8SU,-2.319142,34 Ethel Avenue,Location
10236,53.508982,M27 8UA,-2.306504,185 Deepdale Drive,Location
10237,53.509076,M27 8ST,-2.311918,41 Frankby Close,Location
10238,53.508652,M27 8TS,-2.308808,113 Park Lane West,Location
10239,53.511576,M27 4DR,-2.324708,126 Acme Drive,Location
10240,53.509416,M27 8WA,-2.302044,44 Tallyman Way,Location
10241,53.50937,M27 8TH,-2.312855,101 Pensby Close,Location
10242,53.51235,M27 8AF,-2.304115,73 Roving Bridge Rise,Location
10243,53.503365,M27 8XN,-2.306162,82 Johnson Street,Location
10244,53.505068,M6 6JQ,-2.293645,186 Park House Bridge Road,Location
10245,53.503537,M27 8XW,-2.30559,24 Houghton Street,Location
10246,53.512857,M27 8AY,-2.306185,61 Hoggs Bridge Close,Location
10247,53.503336,M27 8XU,-2.303448,168 Bank Lane,Location
10248,53.503755,M6 6JS,-2.2905,29 Regatta Street,Location
10249,53.504302,M27 8XX,-2.308897,9 Broomfield,Location
10250,53.512405,M27 8AZ,-2.307147,21 Appleyard Close,Location
10251,53.522091,M27 8JL,-2.318816,137 Kestrel Avenue,Location
10252,53.522244,M27 8RE,-2.325438,74 Whitegate Drive,Location
10253,53.523142,M27 8HT,-2.328945,102 Ludlow Avenue,Location
10254,53.522601,M27 8QB,-2.326286,76 Windsor Avenue,Location
10255,53.523113,M27 8JE,-2.323122,127 Conway Avenue,Location
10256,53.522769,M27 8QH,-2.327207,8 Balmoral Road,Location
10257,53.52207,M27 8JR,-2.319796,51 Falcon Crescent,Location
10258,53.520671,M27 8QJ,-2.32523,166 Denbigh Road,Location
10259,53.519613,M27 8RT,-2.317515,29 Wedgwood Road,Location
10260,53.520328,M27 8QL,-2.322392,61 The Green,Location
10261,53.518765,M27 8QD,-2.325397,195 Glendale,Location
10262,53.518715,M27 8GN,-2.323918,155 Yewdale,Location
10263,53.518472,M27 8SH,-2.317567,59 Copeland Avenue,Location
10264,53.519659,M27 8QN,-2.324001,197 Delamere Avenue,Location
10265,53.518593,M27 8QD,-2.325818,68 Silverdale,Location
10266,53.521776,M27 8JF,-2.322071,120 Martin Road,Location
10267,53.521763,M27 8JU,-2.323821,100 Newark Road,Location
10268,53.519058,M27 8PQ,-2.320165,9 Whitehead Road,Location
10269,53.518789,M27 8QW,-2.3233,55 Ridgeway,Location
10270,53.519734,M27 8GP,-2.325977,124 Dover Road,Location
10271,53.510732,M27 9LA,-2.353171,85 Safflower Avenue,Location
10272,53.511085,M27 9LS,-2.352133,67 Victoria Lane,Location
10273,53.51276,M28 2WD,-2.36026,118 Shield Drive,Location
10274,53.51728,M27 9XN,-2.348505,6 Beatrice Street,Location
10275,53.509067,M27 0JR,-2.350684,25 Sydney Street,Location
10276,53.514093,M27 9PL,-2.35341,93 Glen Avenue,Location
10277,53.509713,M27 9LG,-2.354158,157 Algernon Street,Location
10278,53.51706,M27 9TB,-2.346799,69 Thorpe Avenue,Location
10279,53.512474,M27 0NE,-2.344349,171 Lower Sutherland Street,Location
10280,53.5129,M27 9PR,-2.352405,159 Wenlock Street,Location
10281,53.513451,M27 9QA,-2.348262,150 Shakespeare Road,Location
10282,53.514377,M27 9PG,-2.351346,86 Blantyre Street,Location
10283,53.514464,M27 9PS,-2.349296,157 Kingsley Road,Location
10284,53.513584,M27 0GA,-2.345896,21 Verne Avenue,Location
10285,53.510684,M27 0WD,-2.344937,198 Heywood Street,Location
10286,53.515303,M27 9SH,-2.348187,108 Boothby Road,Location
10287,53.514632,M27 0SL,-2.347081,163 Stevenson Road,Location
10288,53.510419,M27 0WH,-2.346353,76 Deansway,Location
10289,53.512617,M27 6BD,-2.341485,96 Crompton Street,Location
10290,53.507789,M27 0LL,-2.351352,10 Broadbent Street,Location
10291,53.50671,M27 5YQ,-2.345297,159 Leinster Road,Location
10292,53.510314,M27 0NJ,-2.345507,164 Canonsway,Location
10293,53.509487,M27 0NW,-2.342168,112 Stockton Street,Location
10294,53.508278,M27 0JG,-2.349939,116 Perth Street,Location
10295,53.509205,M27 0JB,-2.343418,60 Bedford Avenue,Location
10296,53.518494,M27 9QG,-2.357293,191 Alder Drive,Location
10297,53.515779,M27 9HF,-2.354676,154 Invar Road,Location
10298,53.516884,M27 9QZ,-2.354595,59 Banbury Mews,Location
10299,53.518735,M27 9GX,-2.354987,9 Heys Avenue,Location
10300,53.518096,M27 9SD,-2.352161,198 Entwisle Street,Location
10301,53.513629,M7 4HH,-2.252641,86 Roston Road,Location
10302,53.515586,M7 4HL,-2.249622,80 Bury Old Road,Location
10303,53.513732,M7 4GQ,-2.250712,106 Castlefield Avenue,Location
10304,53.516124,M8 4HE,-2.250168,160 Bury Old Road,Location
10305,53.512988,M7 4ZB,-2.249607,26 Park Avenue,Location
10306,53.517209,M7 4WR,-2.255528,136 Oakwell Drive,Location
10307,53.513057,M7 4ET,-2.255368,54 Waterpark Road,Location
10308,53.514019,M8 5BW,-2.246642,121 Bury Old Road,Location
10309,53.51455,M7 4HG,-2.263037,108 Worthington Drive,Location
10310,53.517804,M7 4LD,-2.258925,21 Ainsdale Avenue,Location
10311,53.51522,M7 4HY,-2.252772,153 Ingledene Avenue,Location
10312,53.511481,M7 4EL,-2.261013,84 New Hall Road,Location
10313,53.51375,M7 4JX,-2.259187,57 Okeover Road,Location
10314,53.513124,M7 4WU,-2.265698,72 Bury New Road,Location
10315,53.507016,M7 2FR,-2.264001,39 Back Hope Street,Location
10316,53.506494,M7 2ES,-2.26448,155 Hope Street,Location
10317,53.509693,M7 4FP,-2.256418,7 Cheltenham Crescent,Location
10318,53.510373,M7 4FJ,-2.257885,81 Broom Lane,Location
10319,53.505025,M7 2EY,-2.265873,180 Duncan Street,Location
10320,53.504795,M7 2ER,-2.264575,172 Great Clowes Street,Location
10321,53.505746,M7 2EU,-2.265094,145 Howe Street,Location
10322,53.511002,M7 4FA,-2.249384,73 St Martin'S Drive,Location
10323,53.510549,M7 4BR,-2.251462,154 Saltire Gardens,Location
10324,53.511595,M7 4PQ,-2.249614,30 George Street South,Location
10325,53.51364,M7 4PL,-2.247394,14 George Street North,Location
10326,53.512203,M7 4GB,-2.251065,122 Granville Avenue,Location
10327,53.511646,M7 4HB,-2.251257,90 Parkside Avenue,Location
10328,53.510801,M8 9EN,-2.246623,2 Grangeforth Road,Location
10329,53.512488,M7 4PH,-2.248156,80 St Brelades Drive,Location
10330,53.509565,M7 4BU,-2.24921,22 Tetlow Lane,Location
10331,53.513031,M7 4PF,-2.246289,53 Thomas Street,Location
10332,53.510872,M7 4QE,-2.247242,98 St Kilda'S Drive,Location
10333,53.516435,M7 3WZ,-2.272294,2 Mayfield Road,Location
10334,53.516646,M7 4LZ,-2.262538,57 Limefield Road,Location
10335,53.515179,M7 4SL,-2.267173,96 Kersal Crag,Location
10336,53.515366,M7 4EP,-2.26829,85 Jacobite Close,Location
10337,53.514519,M7 3NE,-2.268994,126 The Drive,Location
10338,53.514002,M7 3QL,-2.282925,48 Kersal Road,Location
10339,53.512779,M7 3PR,-2.275105,199 Castlemoor Avenue,Location
10340,53.513417,M7 3NX,-2.267645,130 Moor End Avenue,Location
10341,53.513927,M7 3GH,-2.280451,85 Kellbrook Crescent,Location
10342,53.50856,M7 3QZ,-2.280732,145 South Radford Street,Location
10343,53.511273,M7 3RL,-2.288652,30 Gargrave Street,Location
10344,53.508788,M7 3QX,-2.283056,196 Calton Avenue,Location
10345,53.507634,M7 3RP,-2.280877,18 Hurdlow Avenue,Location
10346,53.512018,M7 3QR,-2.289441,125 Cowling Street,Location
10347,53.508779,M7 3QX,-2.28298,93 Matlock Avenue,Location
10348,53.510213,M7 3GR,-2.284769,65 Kersal Hall Avenue,Location
10349,53.50944,M7 3QY,-2.280904,148 Shirley Avenue,Location
10350,53.511367,M7 3BR,-2.283194,190 Blyton Lane,Location
10351,53.512701,M7 3NT,-2.289249,15 Kersal Vale Road,Location
10352,53.506793,M7 3GZ,-2.282877,39 Littleton Road,Location
10353,53.504996,M7 3RZ,-2.278899,137 Winster Avenue,Location
10354,53.501848,M7 3TF,-2.279738,111 Hafton Road,Location
10355,53.507097,M7 3RB,-2.279682,198 Kingsley Avenue,Location
10356,53.502002,M7 3TH,-2.279076,111 Mackenzie Road,Location
10357,53.502559,M7 3SA,-2.279351,107 Ayrshire Road,Location
10358,53.5014,M7 3SD,-2.279042,105 Stamford Road,Location
10359,53.504318,M7 3TA,-2.280372,107 Mervyn Road,Location
10360,53.505883,M7 3RH,-2.280051,53 Bradley Avenue,Location
10361,53.505571,M7 3SG,-2.278933,22 Alsop Avenue,Location
10362,53.502791,M7 3TE,-2.280121,4 Ukraine Road,Location
10363,53.506706,M7 3RD,-2.281489,74 Grindon Avenue,Location
10364,53.51212,M27 4AU,-2.332916,113 Scholes Street,Location
10365,53.510218,M27 4US,-2.331468,80 Lilac Avenue,Location
10366,53.515387,M27 4BF,-2.331494,7 Blue Ribbon Walk,Location
10367,53.514126,M27 8UR,-2.325738,4 Hopwood Street,Location
10368,53.516515,M27 8GR,-2.326556,28 Pendleway,Location
10369,53.516205,M27 6FF,-2.331319,148 Fair Street,Location
10370,53.513638,M27 8SA,-2.323487,158 City Walk,Location
10371,53.509816,M27 4UF,-2.330621,191 Douglas Street,Location
10372,53.509851,M27 4UF,-2.331073,19 Victoria Avenue,Location
10373,53.516323,M27 8QT,-2.327851,76 Slack Lane,Location
10374,53.509425,M27 4UR,-2.329095,157 Park Street,Location
10375,53.508054,M27 4TL,-2.330954,87 Prospect View,Location
10376,53.509418,M27 4UT,-2.331598,87 Hazel Avenue,Location
10377,53.508519,M27 4TU,-2.331741,10 New Cross Street,Location
10378,53.508392,M27 4FD,-2.322317,190 North Drive,Location
10379,53.507007,M27 4EF,-2.322728,76 Central Drive,Location
10380,53.509412,M27 4AP,-2.333905,189 Stoneacre Court,Location
10381,53.509598,M27 4EW,-2.318239,1 Hospital Road,Location
10382,53.507129,M27 4PT,-2.320829,88 Pontefract Close,Location
10383,53.507799,M27 4FE,-2.322056,82 East Central Drive,Location
10384,53.502588,M27 5LU,-2.328077,132 Wingfield Drive,Location
10385,53.503417,M27 5PZ,-2.336737,64 Maldon Crescent,Location
10386,53.502146,M27 5QA,-2.33828,100 Westgate Drive,Location
10387,53.503803,M27 5WX,-2.33371,133 Buttermere Avenue,Location
10388,53.495919,M30 9EW,-2.340597,73 Godolphin Close,Location
10389,53.503934,M27 5QW,-2.344656,3 Morpeth Street,Location
10390,53.502914,M27 5GX,-2.342945,190 Campbell Road,Location
10391,53.503734,M27 5GH,-2.342484,40 West Meade,Location
10392,53.502166,M27 5GX,-2.343647,48 Acacia Avenue,Location
10393,53.50194,M27 0AJ,-2.347414,97 Anson Avenue,Location
10394,53.502648,M27 0YN,-2.347993,45 Dales Brow,Location
10395,53.499852,M27 5RD,-2.348377,135 Fourth Avenue,Location
10396,53.503254,M27 5QQ,-2.34352,129 Chilham Street,Location
10397,53.507467,M27 5XA,-2.331809,38 Cottam Grove,Location
10398,53.507181,M27 5UU,-2.331279,135 Josephine Drive,Location
10399,53.507237,M27 5WW,-2.333722,20 Walshaw Drive,Location
10400,53.506768,M27 5UU,-2.33111,65 Princess Street,Location
10401,53.504749,M27 5WL,-2.329812,45 Overdale,Location
10402,53.506059,M27 5NR,-2.336954,124 Bourne Avenue,Location
10403,53.50835,M27 5AN,-2.334258,5 Broom Street,Location
10404,53.505992,M27 5SG,-2.341718,19 Lyon Street,Location
10405,53.504256,M27 5PU,-2.338975,55 Lichfield Drive,Location
10406,53.507651,M27 5NQ,-2.336605,63 Mount Street,Location
10407,53.505775,M27 5PE,-2.338942,50 Tackler Close,Location
10408,53.507099,M27 5ST,-2.341335,139 Albermarle Road,Location
10409,53.505316,M27 5PB,-2.33933,38 Daccamill Drive,Location
10410,53.504335,M27 5PT,-2.336473,51 Hereford Drive,Location
10411,53.506589,M27 5UZ,-2.340547,112 Wayfarers Way,Location
10412,53.508529,M28 1ES,-2.412244,85 Ellenbrook Road,Location
10413,53.509092,M28 1YT,-2.415808,149 Rose Acre,Location
10414,53.510853,M28 1PB,-2.413443,48 Ellenbrook Road,Location
10415,53.511159,M28 7XT,-2.410596,89 Ladymere Drive,Location
10416,53.513003,M28 7UJ,-2.412815,1 Hurstfield Road,Location
10417,53.511076,M28 1PB,-2.413988,39 Morston Close,Location
10418,53.511295,M28 7LH,-2.402394,189 Ladyhill View,Location
10419,53.510836,M28 7AF,-2.397233,70 Gadwall Close,Location
10420,53.510629,M28 7GS,-2.402554,37 Wrenswood Drive,Location
10421,53.510693,M28 7XT,-2.410275,14 Langtree Close,Location
10422,53.509809,M28 7XR,-2.405788,167 Reedley Drive,Location
10423,53.502947,M28 1LD,-2.414768,192 Millfield Drive,Location
10424,53.501897,M28 1FY,-2.411743,148 Hilton Crescent,Location
10425,53.502101,M28 1EY,-2.409981,107 Hollinswood Road,Location
10426,53.503559,M28 1HD,-2.412045,18 Braemar Lane,Location
10427,53.500331,M28 1LP,-2.414939,168 Fir Tree Avenue,Location
10428,53.503989,M28 1HJ,-2.409788,93 Rands Clough Drive,Location
10429,53.503714,M28 1NH,-2.416524,98 Leafield Drive,Location
10430,53.504089,M28 1NF,-2.414809,140 Barnfield Drive,Location
10431,53.504565,M28 1NB,-2.417317,186 Standfield Drive,Location
10432,53.503053,M28 1DB,-2.423031,41 Ashford Avenue,Location
10433,53.504136,M28 1DG,-2.424399,36 Chapel Street,Location
10434,53.500501,M28 1YP,-2.412573,115 Waterdale Close,Location
10435,53.501331,M28 1UY,-2.414406,1 Landrace Drive,Location
10436,53.510434,M28 2BJ,-2.388287,127 Woodlea,Location
10437,53.504351,M28 2WX,-2.38493,8 The Warke,Location
10438,53.507373,M28 2QR,-2.389692,171 The Paddock,Location
10439,53.500289,M28 1YY,-2.411622,76 Portside Close,Location
10440,53.504898,M28 2WF,-2.38504,86 Aviary Road,Location
10441,53.50501,M28 1FN,-2.410974,55 Ellenbrook Road,Location
10442,53.50709,M28 2QG,-2.385678,42 Woodlands Road,Location
10443,53.499328,M28 1US,-2.421547,9 Grey Knotts,Location
10444,53.499695,M28 1UR,-2.41947,43 Thorns Villa Gardens,Location
10445,53.502403,M27 0GD,-2.35482,2 Galloway Road,Location
10446,53.498703,M27 0DE,-2.350659,151 Ash Grove,Location
10447,53.497917,M27 0BX,-2.3521,128 Birch Road,Location
10448,53.501363,M28 2GP,-2.357194,6 Haddon Road,Location
10449,53.498922,M27 0LS,-2.34953,158 Aylsham Mews,Location
10450,53.49686,M27 0DG,-2.350764,167 Willow Street,Location
10451,53.50431,M27 0YH,-2.348218,66 Trevor Road,Location
10452,53.506085,M27 0HL,-2.353012,63 Poplar Road,Location
10453,53.506785,M27 0HX,-2.353334,145 Eccleston Avenue,Location
10454,53.508114,M27 0HG,-2.356677,103 Hazelhurst Road,Location
10455,53.506503,M27 0BD,-2.351583,80 Broadbent Street,Location
10456,53.50455,M27 0AU,-2.352351,32 Ashley Drive,Location
10457,53.504873,M27 0BG,-2.349579,58 Thornlea Avenue,Location
10458,53.503224,M27 0AF,-2.350726,50 Midgley Street,Location
10459,53.504783,M27 0YD,-2.346307,29 Henniker Street,Location
10460,53.49988,M28 2GR,-2.377502,61 Greenside,Location
10461,53.496621,M28 2HA,-2.376433,97 The Chase,Location
10462,53.497725,M28 2QD,-2.371092,110 Drywood Avenue,Location
10463,53.497242,M28 2PU,-2.38182,84 Farm Lane,Location
10464,53.496649,M28 2PH,-2.378861,155 Granary Lane,Location
10465,53.498917,M28 2PA,-2.377931,121 The Green,Location
10466,53.497529,M28 2LL,-2.376336,87 Lower Brook Lane,Location
10467,53.497891,M28 2PX,-2.381253,187 Heathfield,Location
10468,53.502034,M28 2WG,-2.367104,82 Hollyhurst,Location
10469,53.497732,M28 2PS,-2.383061,82 Woodgarth Lane,Location
10470,53.495889,M28 2PQ,-2.38312,195 Greenacre Lane,Location
10471,53.49651,M28 2PZ,-2.374352,90 Turnell Way,Location
10472,53.512995,M28 2RH,-2.377182,84 Lyon Grove,Location
10473,53.507373,M28 2NE,-2.387098,45 Walkden Road,Location
10474,53.512236,M28 2JB,-2.381171,12 The Nook,Location
10475,53.508797,M28 2GW,-2.385724,168 Brereton Drive,Location
10476,53.512683,M28 2FL,-2.381944,14 Moorfield,Location
10477,53.511201,M28 2JA,-2.38466,199 Hardy Grove,Location
10478,53.512612,M28 2RD,-2.379078,19 Wesley Drive,Location
10479,53.507126,M28 2LS,-2.362549,168 Hazelhurst Road,Location
10480,53.508906,M28 2DA,-2.37128,71 Hawthorne Drive,Location
10481,53.507827,M28 2TX,-2.371361,65 Alfred Avenue,Location
10482,53.505984,M28 2SU,-2.36269,160 Lambton Road,Location
10483,53.507721,M28 2JR,-2.362117,56 Curtels Close,Location
10484,53.504792,M28 2TL,-2.36749,132 Broad Oak Park,Location
10485,53.507009,M28 2TT,-2.37152,46 Mabel Avenue,Location
10486,53.506703,M27 0EQ,-2.356937,150 Ringlow Avenue,Location
10487,53.510388,M28 2TF,-2.362728,158 Richmond Drive,Location
10488,53.51018,M28 2TD,-2.360299,7 Partington Street,Location
10489,53.501764,M27 5LZ,-2.323548,198 Cranford Close,Location
10490,53.495593,M6 8LT,-2.322235,143 Orme Avenue,Location
10491,53.4951,M6 8LN,-2.324733,123 Otranto Avenue,Location
10492,53.496036,M6 8NG,-2.317882,53 Westgate Road,Location
10493,53.507505,M27 4HX,-2.314454,179 Shirley Avenue,Location
10494,53.507002,M27 4HY,-2.314224,138 Beverley Road,Location
10495,53.506169,M27 4JD,-2.313299,46 Fairway,Location
10496,53.508481,M27 4HU,-2.315834,14 Rothesay Road,Location
10497,53.503503,M27 5NH,-2.325355,7 Lawnswood Drive,Location
10498,53.507574,M27 5TP,-2.32902,4 Hartspring Avenue,Location
10499,53.504311,M27 5FZ,-2.319029,14 Silver Birch Grove,Location
10500,53.506159,M27 5EG,-2.323657,112 Grosvenor Road,Location
10501,53.504799,M27 4JR,-2.31451,70 Danesway,Location
10502,53.505524,M27 4JT,-2.315676,156 Wilton Avenue,Location
10503,53.497024,M7 1XA,-2.258678,182 Trafalgar Grove,Location
10504,53.493341,M7 1AU,-2.261504,183 Cumberland Street,Location
10505,53.499686,M7 2ZN,-2.25788,128 Upper Camp Street,Location
10506,53.49763,M7 1NF,-2.260837,82 Moss Street,Location
10507,53.494381,M7 1AN,-2.262852,21 Joynson Avenue,Location
10508,53.496111,M7 1UJ,-2.264777,191 Countess Grove,Location
10509,53.497507,M7 1LD,-2.26358,54 Camp Street,Location
10510,53.498476,M7 2ZW,-2.256003,119 Pegwell Drive,Location
10511,53.496975,M7 1NQ,-2.260411,64 Alban Street,Location
10512,53.496648,M7 1XB,-2.257877,99 Choral Grove,Location
10513,53.496539,M7 1UP,-2.262338,1 Duke Street,Location
10514,53.49775,M7 2YB,-2.25517,139 Ramsgate Street,Location
10515,53.493175,M7 1AW,-2.263568,7 Errington Drive,Location
10516,53.498063,M7 1ZQ,-2.25992,45 Muriel Street,Location
10517,53.497977,M7 2XN,-2.258367,42 Teneriffe Street,Location
10518,53.496628,M7 1XY,-2.258615,3 Longbow Court,Location
10519,53.498612,M7 1LT,-2.263722,135 Talavera Street,Location
10520,53.498371,M7 1LE,-2.263012,160 Portsmouth Close,Location
10521,53.496156,M7 2GE,-2.268697,3 St Boniface Road,Location
10522,53.500269,M7 2ZL,-2.258517,68 Fenney Street,Location
10523,53.49532,M7 2NL,-2.269144,97 Patton Court,Location
10524,53.500508,M7 2JA,-2.264352,151 Great Cheetham Street West,Location
10525,53.498852,M7 2JH,-2.269136,108 Aegean Gardens,Location
10526,53.498538,M7 1LS,-2.264747,59 Albert Park Road,Location
10527,53.49636,M7 1LG,-2.266196,83 Camp Street,Location
10528,53.500201,M7 2ZT,-2.260883,84 Great Clowes Street,Location
10529,53.502978,M7 2HU,-2.268815,150 Hugh Oldham Drive,Location
10530,53.497437,M7 1JF,-2.26682,145 Minoan Gardens,Location
10531,53.497919,M7 1ND,-2.264487,195 Nelson Street,Location
10532,53.497503,M7 1LR,-2.26554,115 Bowring Street,Location
10533,53.496653,M7 2JT,-2.26778,30 Albion Place,Location
10534,53.497315,M7 2LF,-2.269005,124 Victoria Lodge,Location
10535,53.496583,M7 2BA,-2.266694,48 Neptune Gardens,Location
10536,53.50089,M7 2HS,-2.27034,92 The Polygon,Location
10537,53.499976,M7 2HG,-2.268962,39 Mildred Street,Location
10538,53.496912,M7 2LE,-2.268551,199 The Avenue,Location
10539,53.501916,M7 2DP,-2.261678,194 Todd Street,Location
10540,53.5008,M7 2YQ,-2.258158,154 Hilton Street,Location
10541,53.500354,M7 2JF,-2.268753,148 Village Street,Location
10542,53.49774,M7 1LD,-2.264034,50 Southampton Close,Location
10543,53.497352,M7 1LZ,-2.26477,10 Gosport Square,Location
10544,53.499173,M7 2JH,-2.270208,17 Lower Broughton Road,Location
10545,53.503699,M7 2AF,-2.259955,72 Fushia Grove,Location
10546,53.501726,M7 4US,-2.253927,45 Star Grove,Location
10547,53.504053,M7 4RN,-2.254137,4 Brighton Avenue,Location
10548,53.503014,M7 4RL,-2.256573,180 Basten Drive,Location
10549,53.505135,M7 2AE,-2.260808,41 Buddleia Grove,Location
10550,53.506822,M7 2AU,-2.25818,159 Greencroft Way,Location
10551,53.50316,M7 2AH,-2.259967,65 Hilton Street North,Location
10552,53.502344,M7 2AN,-2.259132,154 Vinca Grove,Location
10553,53.503332,M7 4UF,-2.255023,102 Bevendon Square,Location
10554,53.500375,M7 4UZ,-2.25511,115 Appian Way,Location
10555,53.505962,M7 4AF,-2.252536,9 Kimberley Street,Location
10556,53.504778,M7 4SG,-2.247191,194 Chisledon Avenue,Location
10557,53.509956,M7 4BZ,-2.251036,185 Tetlow Lane,Location
10558,53.507838,M7 4TB,-2.249426,104 Orient Street,Location
10559,53.509444,M7 4BZ,-2.251033,43 Mandley Park Avenue,Location
10560,53.503728,M7 4ZJ,-2.246461,49 Highclere Avenue,Location
10561,53.505462,M7 4XR,-2.250859,188 Milan Street,Location
10562,53.503717,M7 4RZ,-2.247095,165 Avebury Close,Location
